Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s),Magnetic Field X (uT),Magnetic Field Y (uT),Magnetic Field Z (uT),Orientation Quaternion Scalar,Orientation Quaternion X,Orientation Quaternion Y,Orientation Quaternion Z
-9.558573,0.543697,-3.855696,-0.930168,-6.813575,-2.770691,20.979077,16.938537,35.093696,-0.201673,-0.793091,-0.208592,0.53556
-10.240098,0.989023,-3.632862,-0.69927,-6.910974,-2.799439,22.782239,17.019605,34.04195,-0.203805,-0.775507,-0.213314,0.558166
-11.423396,1.683112,-3.553083,-0.525807,-6.982348,-2.776155,24.122471,17.574703,32.978302,-0.205347,-0.757265,-0.217348,0.580639
-13.278339,2.418674,-4.0324,-0.436908,-7.067421,-2.66991,25.621993,17.817853,31.904247,-0.206763,-0.73834,-0.220612,0.602854
-14.594479,2.778723,-4.38304,-0.287955,-7.137325,-2.512827,26.976783,18.232901,30.662042,-0.208001,-0.718868,-0.222824,0.624752
-15.853927,3.14471,-5.17287,-0.151653,-7.136716,-2.285302,28.499333,18.814108,29.298952,-0.20922,-0.699088,-0.223882,0.64605
-16.369978,3.71765,-6.205106,-0.088234,-7.097626,-2.114017,29.723237,19.55826,27.919855,-0.210518,-0.679029,-0.224139,0.666607
-16.633978,3.571683,-6.642425,-0.040993,-6.994857,-2.119032,30.944994,20.147166,26.520941,-0.211397,-0.658714,-0.224198,0.686398
-16.615318,3.225361,-7.439642,0.325874,-6.869106,-2.220449,32.056905,20.61693,24.773225,-0.210783,-0.638428,-0.22346,0.705724
-16.207439,2.260464,-7.851577,0.803736,-6.72264,-2.246951,32.853261,21.400949,23.017114,-0.208613,-0.61842,-0.221418,0.724576
-16.204559,2.239718,-7.493457,1.117998,-6.555306,-2.170397,33.654457,22.031156,21.24564,-0.2056,-0.598746,-0.218271,0.742691
-16.91768,2.341981,-7.023347,1.186537,-6.360107,-2.108102,34.29489,23.116011,19.672633,-0.202294,-0.579319,-0.21478,0.759826
-17.768951,1.690247,-7.170657,1.098492,-6.108785,-2.129822,34.946013,23.440639,17.845956,-0.198776,-0.560163,-0.211655,0.775827
-18.283473,2.020377,-8.121794,0.963802,-5.793985,-2.108096,34.978345,24.539615,16.196507,-0.195237,-0.541531,-0.209005,0.790534
-17.637237,2.774301,-9.468281,0.862953,-5.446434,-2.006425,35.171285,25.1836,14.349412,-0.191835,-0.523682,-0.206602,0.803911
-15.696944,3.40505,-10.804215,0.754095,-4.98752,-1.77022,35.339326,25.954464,12.840433,-0.188936,-0.507137,-0.204305,0.815705
-13.609605,4.509453,-11.106153,0.66172,-4.421717,-1.430164,35.604887,26.520307,11.805628,-0.186781,-0.492408,-0.201968,0.825746
-11.990885,5.721462,-11.374722,0.641553,-3.770642,-1.066616,35.302795,27.1325,10.380314,-0.185272,-0.479913,-0.199416,0.834021
-10.88076,6.759494,-12.053837,0.46346,-3.063195,-0.694395,35.116153,27.400428,9.252662,-0.184723,-0.469794,-0.19722,0.840402
-9.474778,7.199381,-12.662676,0.046965,-2.281113,-0.399748,34.919573,27.965014,8.321833,-0.185283,-0.462118,-0.196392,0.844717
-7.850895,7.399074,-13.992223,-0.551208,-1.390252,-0.208034,34.801777,28.153819,8.004954,-0.186861,-0.457071,-0.197826,0.846778
-5.949557,7.152033,-15.003854,-1.070913,-0.456826,-0.053517,34.834676,28.183983,7.688051,-0.189152,-0.45484,-0.201379,0.846634
-4.96531,6.543815,-15.439913,-1.246254,0.502509,0.1513,34.829843,28.49173,7.724472,-0.191672,-0.4558,-0.205851,0.844473
-5.667005,6.198942,-14.969787,-1.025482,1.412507,0.468357,34.816755,28.323122,7.864865,-0.194104,-0.46016,-0.209703,0.840596
-6.936429,6.666893,-13.558584,-0.792954,2.186265,0.811221,34.895488,28.402243,8.696222,-0.196595,-0.467482,-0.212745,0.835195
-8.674382,8.902165,-12.761009,-1.00384,2.917678,1.145171,35.002576,27.745393,8.955246,-0.199926,-0.477242,-0.216399,0.827914
-9.947709,7.910341,-12.165333,-1.57034,3.447148,1.4031,35.04275,27.792275,10.10254,-0.204657,-0.488386,-0.221771,0.818787
-12.993131,6.887169,-6.607121,-2.26334,3.936735,1.708128,35.237005,27.07218,11.014038,-0.211198,-0.500653,-0.2291,0.807623
-22.743909,-13.497616,26.903466,-2.23637,3.505462,1.51314,35.697199,26.922718,12.515596,-0.217384,-0.511235,-0.236291,0.797214
-28.383175,-22.543698,24.710391,-2.484156,2.513113,1.333611,35.731497,26.193846,13.568633,-0.224363,-0.518212,-0.243705,0.788496
-18.888667,-3.090616,11.693752,-2.057356,2.105604,1.864894,35.506868,25.815289,14.307832,-0.232455,-0.524704,-0.248321,0.780376
-10.22084,-1.536715,-2.65518,-1.288058,2.342044,1.829485,36.001795,25.242269,15.274085,-0.23859,-0.532487,-0.250834,0.772408
-11.746257,1.809317,-12.734782,-1.395302,2.804932,2.106868,36.526628,24.688279,16.086249,-0.245285,-0.541735,-0.253475,0.762961
-16.263144,3.788088,-7.894505,-0.536467,3.293292,2.004417,36.737114,23.983744,16.838282,-0.249316,-0.553032,-0.254182,0.753251
-22.134912,4.174854,-5.855636,-0.628025,3.56301,1.856934,36.731241,23.982224,16.836153,-0.252782,-0.56475,-0.255677,0.742824
-20.072599,5.659049,-8.049262,-2.290453,3.409353,1.989554,36.275864,22.198732,19.306988,-0.260379,-0.574346,-0.261476,0.730725
-15.316929,4.636094,-10.495191,-3.410817,3.153219,1.875101,36.236327,22.049018,19.772643,-0.27033,-0.581746,-0.270375,0.717907
-11.615131,5.162532,-6.583015,-3.188424,2.87498,1.76821,35.920485,20.952785,20.932715,-0.27967,-0.588273,-0.278499,0.705803
-9.980726,9.202247,-4.574481,-2.11478,2.662364,1.95494,36.159364,20.484409,22.029482,-0.287207,-0.595416,-0.282918,0.694945
-9.806176,15.235077,-5.196115,-1.447141,2.441064,2.227499,36.036293,19.771037,22.900951,-0.294111,-0.602874,-0.284579,0.684877
-10.044601,8.502437,-5.937297,-1.828266,2.141277,2.331442,35.651724,18.929116,23.563324,-0.302463,-0.609082,-0.286609,0.674827
-10.566863,2.194148,-6.955814,-1.260122,1.874531,2.084066,35.553942,17.755073,24.385175,-0.309063,-0.614873,-0.287356,0.666212
-11.119426,0.096341,-8.291889,0.409611,1.815746,1.649983,35.531236,17.261756,24.652304,-0.310522,-0.621953,-0.284715,0.660066
-11.599757,-0.327679,-7.281028,1.506193,1.765277,1.348392,35.446654,17.031175,25.424928,-0.308582,-0.62984,-0.279874,0.655552
-12.263521,0.121917,-6.565549,2.22178,1.640547,1.172403,35.407211,16.690501,25.70121,-0.304528,-0.638,-0.27345,0.65226
-12.963921,1.264396,-6.688037,2.449755,1.447862,1.068566,35.100788,16.542654,25.643017,-0.299805,-0.645742,-0.266438,0.649727
-13.536585,1.94254,-5.591657,2.327189,1.238129,0.945791,34.917208,16.671121,25.959918,-0.29526,-0.652599,-0.259767,0.647655
-13.202534,2.071248,-4.037032,1.946769,1.017847,0.863709,34.76569,16.519983,25.922576,-0.291672,-0.658311,-0.253987,0.64579
-12.021132,1.996071,-3.218134,1.513718,0.812313,0.790712,34.596687,16.663306,26.079926,-0.289197,-0.662894,-0.249237,0.644063
-11.059118,2.531185,-2.133506,1.11618,0.626572,0.696145,34.736962,16.645155,26.260377,-0.287683,-0.666441,-0.245511,0.64251
-11.19133,3.448182,-1.405996,0.574476,0.521417,0.61694,34.724263,16.630522,26.421083,-0.287476,-0.669025,-0.243227,0.640784
-11.838261,3.503233,-1.53062,-0.215844,0.403639,0.608729,34.688653,16.290331,26.699502,-0.289422,-0.670409,-0.242807,0.638616
-12.475213,3.113384,-0.855562,-0.975293,0.278576,0.559664,34.67033,16.275037,26.856814,-0.293348,-0.670565,-0.244265,0.636101
-12.367732,1.909658,0.777776,-1.416462,0.142373,0.450859,34.673242,15.965645,26.821735,-0.298279,-0.669751,-0.24694,0.633628
-11.072855,-0.322327,1.554123,-1.336119,0.097165,0.295077,34.674281,15.656019,26.785507,-0.302647,-0.668744,-0.249763,0.63151
-9.893105,-1.264226,1.215211,-0.695185,0.121693,0.28533,34.654706,15.176028,26.886771,-0.305285,-0.66853,-0.251056,0.629952
-9.106355,-0.683386,0.537749,0.078576,0.145333,0.341162,34.778116,15.156188,27.056961,-0.306015,-0.669348,-0.250326,0.629019
-8.40867,-0.779546,0.225517,0.653543,0.132214,0.401484,34.631807,14.850661,27.004402,-0.305401,-0.670877,-0.248007,0.628607
-7.614843,-0.961157,0.791892,1.072791,0.090031,0.532431,34.637838,15.006038,27.02655,-0.304046,-0.672919,-0.244262,0.628548
-7.587839,-0.714263,1.75827,1.300014,0.103949,0.646907,34.771677,14.677396,27.166305,-0.302355,-0.675358,-0.239668,0.628517
-8.484881,0.215937,3.068251,1.282797,0.151761,0.699342,34.635966,15.005875,27.025395,-0.300784,-0.677921,-0.235027,0.628263
-9.909583,1.605791,3.715407,1.052241,0.207826,0.69696,34.785208,15.001967,27.042901,-0.29976,-0.680331,-0.231016,0.627634
-10.508366,2.556649,3.572841,0.509795,0.253157,0.735956,34.80124,14.862154,26.865764,-0.300228,-0.682239,-0.228281,0.626339
-9.588915,0.195546,3.026353,0.231269,0.323075,0.767698,34.930255,14.842856,27.03941,-0.301448,-0.684011,-0.226223,0.624565
-8.465979,1.018631,2.390188,0.315955,0.423184,0.888789,34.78354,14.382387,26.968162,-0.302645,-0.686224,-0.223749,0.622446
-6.872781,0.989351,1.292583,0.283133,0.508629,0.97545,34.764797,14.212277,27.106771,-0.30406,-0.68867,-0.221219,0.619954
-5.791741,-0.701533,0.485135,0.430761,0.632438,0.989909,34.63201,14.231237,26.930818,-0.304996,-0.691589,-0.218436,0.617226
-5.771203,-1.189679,-0.181595,0.650503,0.835119,1.006633,34.566212,14.170909,27.564624,-0.305196,-0.695253,-0.215313,0.6141
-6.399882,-1.547082,-0.152886,1.072698,1.041219,1.039578,34.266867,13.86885,27.492286,-0.304143,-0.699913,-0.211325,0.610704
-7.529627,-1.176271,0.469781,1.561183,1.253162,1.088901,34.532062,13.67606,27.825474,-0.301679,-0.705656,-0.206274,0.607035
-8.309442,0.410422,0.809061,1.8165,1.459888,1.142597,34.3645,13.664724,27.965266,-0.298445,-0.712169,-0.200694,0.602883
-8.679699,1.696124,0.637492,1.69671,1.617651,1.179002,34.013939,13.317277,28.367145,-0.295476,-0.71887,-0.195458,0.598094
-9.325783,2.154778,0.776368,1.331504,1.712498,1.187525,33.994214,13.456888,28.541846,-0.293451,-0.725307,-0.191142,0.59269
-10.857566,2.700211,0.418824,0.8599,1.76365,1.123257,33.64182,13.109357,28.942494,-0.29255,-0.73121,-0.188141,0.586813
-12.09683,2.625005,-0.402734,0.474659,1.810457,1.049327,33.431829,12.912555,29.374196,-0.292523,-0.736671,-0.186275,0.580558
-12.446855,1.186521,0.108604,0.503654,1.914878,1.089693,33.241895,12.716656,29.819754,-0.292405,-0.742375,-0.184331,0.573934
-12.443133,0.085441,0.809089,0.720631,2.057277,1.123672,32.902331,12.384069,30.059392,-0.291607,-0.748606,-0.18195,0.566965
-12.322208,-0.004386,1.036817,0.997832,2.209159,1.103408,32.553946,12.191544,30.481319,-0.289815,-0.755398,-0.179168,0.559714
-12.177111,-0.34323,1.503127,1.257883,2.37236,1.126425,32.331276,11.979926,31.073784,-0.287157,-0.762767,-0.175913,0.55207
-12.753422,-0.406711,1.270545,1.321776,2.547292,1.13415,31.997959,11.957302,31.354675,-0.284166,-0.770485,-0.172669,0.543864
-14.153146,-0.290671,0.739569,1.28218,2.695418,1.139262,31.64115,11.919419,31.788582,-0.281162,-0.77836,-0.169632,0.535097
-15.579589,-1.101577,0.253633,1.174883,2.821412,1.182932,31.103937,11.855218,32.523305,-0.278446,-0.786284,-0.166797,0.525742
-16.194239,-2.44013,-0.317158,1.067671,2.92473,1.216911,30.73173,11.492621,33.079436,-0.276014,-0.794193,-0.164163,0.515873
-16.149807,-3.678564,-0.749056,1.031645,3.043075,1.221452,30.255424,11.318976,33.330172,-0.273578,-0.802163,-0.161685,0.505517
-16.372201,-4.828547,-0.060116,1.104696,3.203437,1.195137,29.698398,11.239676,34.220415,-0.270708,-0.810358,-0.159286,0.494637
-17.053105,-5.37556,1.833712,1.258234,3.370919,1.16602,29.049266,11.054584,34.60682,-0.267134,-0.81885,-0.156826,0.483249
-17.792915,-4.637892,3.725116,1.350185,3.493835,1.1415,28.53222,11.160394,35.204792,-0.263084,-0.827468,-0.154363,0.471439
-18.059752,-3.71713,5.170965,1.325074,3.556107,1.128986,27.878446,11.130132,35.605489,-0.258992,-0.83597,-0.152014,0.459313
-17.993447,-3.784471,6.457163,1.330974,3.593455,1.135629,27.172584,11.209486,36.497068,-0.254807,-0.844345,-0.149634,0.44695
-17.906987,-4.541405,7.901165,1.548709,3.611497,1.14558,26.216253,11.03184,36.841731,-0.249847,-0.852762,-0.14682,0.434532
-17.781538,-4.758165,8.275368,1.992383,3.57933,1.14595,25.232374,11.133822,37.545467,-0.243361,-0.861329,-0.143182,0.422359
-17.492714,-3.295041,8.338627,2.621055,3.567979,1.103312,24.727552,11.40956,37.998942,-0.234623,-0.870195,-0.138596,0.410491
-17.923317,-1.368572,8.054357,3.249199,3.660138,1.0462,23.891676,11.507792,38.718188,-0.223526,-0.879452,-0.133234,0.398559
-19.081171,-0.491574,6.92894,3.585786,3.663507,1.02042,22.798468,12.123262,38.974166,-0.211142,-0.888645,-0.127385,0.386654
-19.543351,-0.595893,5.953043,3.623217,3.620458,1.097686,22.162332,13.037232,39.326785,-0.198679,-0.897474,-0.121124,0.374694
-19.310997,-0.777635,3.872101,3.488965,3.64538,1.169404,21.364245,13.475711,39.771643,-0.186698,-0.905901,-0.114777,0.362373
-19.588535,-2.091928,3.968645,3.083932,3.697367,1.207344,21.029876,14.227359,40.142907,-0.176109,-0.913768,-0.108862,0.349517
-20.08793,-2.311426,5.098863,3.088263,3.709678,1.103079,20.225384,14.820229,40.597914,-0.16529,-0.92127,-0.103282,0.33656
-21.946839,-2.1528,7.795599,3.403981,3.464774,0.549992,20.229315,14.820674,40.603154,-0.152646,-0.928093,-0.099081,0.324847
-21.125872,2.201931,7.357049,3.168659,2.851588,0.014911,17.839116,16.67541,40.532968,-0.140366,-0.933495,-0.096722,0.315482
-17.774209,9.575955,-0.956271,2.86455,3.057938,0.051726,17.815665,16.870686,40.350266,-0.129125,-0.938748,-0.09469,0.305144
-16.587094,16.11131,-15.812893,1.858336,3.176979,0.110738,16.950399,17.717791,40.599904,-0.12157,-0.943436,-0.093679,0.293895
-13.974453,14.505091,-9.291195,0.75559,2.586077,0.046814,16.299546,18.122347,41.009274,-0.118204,-0.946747,-0.093874,0.284404
-13.317354,4.262463,-11.317539,-0.245803,2.136004,0.057578,15.952836,18.097799,41.286314,-0.118706,-0.949011,-0.094926,0.27618
-15.185076,1.771963,7.692156,-0.077673,1.105901,-0.03706,15.330886,18.097428,41.368333,-0.118861,-0.95016,-0.095666,0.271877
-15.277219,-1.675001,8.841024,0.061211,0.641905,0.028461,15.014896,18.245264,41.511698,-0.11874,-0.950889,-0.0958,0.269319
-13.656267,2.17699,1.956306,-1.507785,-0.044457,-0.142927,15.010459,18.244157,41.504552,-0.124522,-0.950086,-0.097899,0.268787
-7.12221,2.574191,-1.25996,-1.611722,-0.614381,-0.583956,14.980058,17.905072,41.789409,-0.130439,-0.948422,-0.101462,0.27053
-3.475488,2.984875,-3.078635,-1.261126,-1.110329,-1.355875,15.294085,17.447289,41.606872,-0.13443,-0.946048,-0.107255,0.274623
-3.800948,2.124093,-3.182324,-0.731821,-1.626869,-1.719329,15.568288,17.565507,41.986914,-0.136279,-0.943168,-0.113543,0.281016
-5.086255,3.138497,-2.154155,-0.617985,-2.25363,-1.531951,15.587713,17.426441,41.815192,-0.138179,-0.939645,-0.11867,0.289639
-6.04517,3.401429,-1.549454,-0.954293,-2.82545,-1.368227,16.370398,17.436646,41.582631,-0.141744,-0.935239,-0.123251,0.300077
-5.836211,3.408123,-1.211217,-1.592212,-3.390853,-1.501442,17.010374,17.142787,41.308379,-0.147726,-0.929561,-0.128729,0.312285
-5.043788,2.479263,-1.721691,-2.103317,-3.777597,-1.78132,17.480143,17.146632,41.205912,-0.155375,-0.922706,-0.135586,0.325712
-4.784593,1.386425,-2.162856,-2.497325,-4.092709,-2.010297,18.26981,17.158304,40.984082,-0.164261,-0.914746,-0.143529,0.340085
-4.568825,0.392055,-1.184905,-2.540405,-4.418635,-2.152476,19.060386,17.015306,40.745298,-0.173223,-0.905844,-0.151764,0.35554
-4.464972,-1.423562,-0.488892,-2.325929,-4.679851,-2.250996,20.161543,16.72364,40.35622,-0.181361,-0.896231,-0.159801,0.371943
-4.903529,-2.503944,0.159358,-1.939742,-4.965166,-2.335154,21.148626,16.621471,39.655594,-0.188112,-0.885974,-0.167289,0.389459
-5.956455,-2.602478,1.08197,-1.425037,-5.273216,-2.399114,22.244742,16.626283,39.47612,-0.193085,-0.875119,-0.173901,0.40822
-7.027095,-2.286746,0.400506,-1.110977,-5.614584,-2.402797,23.567401,16.701675,38.514543,-0.197104,-0.863463,-0.17967,0.428135
-7.613223,-1.449005,-0.431244,-1.022777,-5.901226,-2.440508,24.862364,17.057378,37.912187,-0.200843,-0.850846,-0.185089,0.448849
-7.973344,-0.42291,-1.006139,-1.083304,-6.146431,-2.515516,25.881624,17.294905,36.930417,-0.204698,-0.837136,-0.190549,0.470099
-8.622679,-0.15529,-2.191859,-1.189321,-6.288989,-2.605266,27.048674,17.528142,35.964393,-0.208696,-0.822425,-0.196249,0.491477
-9.371405,-0.045141,-2.956106,-1.22552,-6.452487,-2.713985,28.229162,18.073194,35.048072,-0.212573,-0.806676,-0.202089,0.513076
-10.375872,0.477371,-3.506639,-1.085635,-6.612792,-2.829842,29.274916,18.482326,33.935598,-0.215736,-0.789999,-0.207723,0.534987
-11.66365,-0.050215,-2.949446,-0.715816,-6.741938,-2.895648,30.646347,19.067332,32.553389,-0.217551,-0.77267,-0.21251,0.557218
-13.144694,0.466146,-3.003011,-0.418649,-6.829112,-2.815474,31.561556,19.972578,31.150151,-0.218536,-0.754835,-0.216158,0.579433
-14.357206,2.657267,-3.935171,-0.319288,-6.883786,-2.629491,32.790645,20.574669,29.586417,-0.219516,-0.736496,-0.218809,0.601256
-14.788409,4.66757,-5.719568,-0.40998,-6.906053,-2.470057,33.848545,21.307687,28.348694,-0.220971,-0.717562,-0.221016,0.622438
-14.21631,4.745022,-7.194392,-0.572288,-6.866044,-2.395126,34.468708,22.376353,26.932698,-0.222848,-0.698069,-0.223264,0.6428
-13.597244,3.674202,-7.247476,-0.71328,-6.762225,-2.3287,35.444393,22.864726,25.00727,-0.225007,-0.678219,-0.225601,0.66219
-13.436481,2.938557,-6.596341,-0.588946,-6.626781,-2.309571,36.179642,23.434514,23.869537,-0.226608,-0.658331,-0.227503,0.680802
-14.136448,2.765232,-5.944097,-0.216035,-6.480621,-2.316456,36.542295,24.245228,21.901635,-0.226925,-0.638671,-0.228401,0.698883
-15.253903,2.961936,-5.273764,-0.086776,-6.385931,-2.318472,37.165569,25.005272,20.450008,-0.22667,-0.618934,-0.228874,0.716351
-16.51608,2.829597,-5.365164,-0.181724,-6.264489,-2.329335,37.382599,25.666463,18.447401,-0.226352,-0.599019,-0.229589,0.73296
-17.930467,2.25915,-6.218128,-0.253907,-6.089007,-2.371704,37.834883,26.569046,17.152306,-0.225775,-0.579111,-0.230614,0.748648
-18.745715,1.768796,-7.086099,-0.191845,-5.873916,-2.419039,38.007456,27.496118,15.66344,-0.224584,-0.559482,-0.23161,0.763478
-18.284427,1.221686,-7.644236,0.070878,-5.61946,-2.383842,37.854949,28.258898,14.274853,-0.222562,-0.540548,-0.231834,0.777513
-17.207544,1.776927,-7.794023,0.434318,-5.380032,-2.232627,37.433961,29.36911,12.569426,-0.219897,-0.522506,-0.230718,0.790824
-15.611105,3.23804,-7.875781,0.781904,-5.066919,-2.027506,37.579681,30.122917,11.217231,-0.216767,-0.505662,-0.228267,0.803251
-14.082425,4.899013,-8.993589,0.885043,-4.637295,-1.729832,37.114058,30.725464,9.932422,-0.213895,-0.490311,-0.225174,0.814335
-12.954505,5.926849,-10.015199,0.80395,-4.159221,-1.382117,36.653027,31.338505,8.486733,-0.211792,-0.476554,-0.221997,0.823868
-11.982047,5.614677,-11.068361,0.629757,-3.596777,-1.03844,36.601867,31.897363,7.573535,-0.210578,-0.464642,-0.219149,0.831708
-10.461245,5.838636,-12.071394,0.465357,-2.874759,-0.734032,36.113868,32.482537,6.445933,-0.209997,-0.455122,-0.216839,0.837703
-8.173058,6.827083,-12.742458,0.426563,-1.994315,-0.518471,36.214913,32.728737,5.514246,-0.209425,-0.448591,-0.214974,0.841839
-6.439681,7.852669,-13.132661,0.314725,-1.066008,-0.334026,35.958604,32.934653,5.019905,-0.208868,-0.445165,-0.213903,0.844066
-5.813702,8.245862,-13.577852,0.169217,-0.142239,-0.09266,35.848961,33.281753,4.722497,-0.208591,-0.444876,-0.213643,0.844353
-6.084438,8.995327,-13.605343,0.029927,0.760627,0.235871,35.840825,33.123429,4.703081,-0.208882,-0.447713,-0.214006,0.842688
-6.778127,9.144701,-13.446111,-0.311102,1.584092,0.571296,35.977403,33.105461,4.880353,-0.210176,-0.453241,-0.215571,0.839004
-8.27208,8.629604,-12.848547,-0.594652,2.35409,0.93977,35.925711,32.904494,5.336754,-0.212515,-0.461333,-0.21803,0.83335
-9.442944,7.871322,-13.458011,-0.942261,2.958453,1.219171,35.991799,32.514775,6.109926,-0.215844,-0.471274,-0.221587,0.825961
-14.277077,5.38151,-3.646416,-1.196445,3.440579,1.487716,36.496623,32.099591,7.097695,-0.220044,-0.482689,-0.22583,0.817064
-23.680945,-7.654398,18.689393,-1.295255,3.151021,1.395547,36.670725,31.818218,8.384349,-0.224342,-0.492901,-0.230261,0.808517
-27.693936,-13.43724,18.408266,-1.747293,2.56513,1.484067,36.608432,31.604616,9.000127,-0.23027,-0.500846,-0.23539,0.800451
-20.451717,-3.57935,11.020408,-1.712184,2.207657,1.8343,37.088567,31.016296,10.126161,-0.237512,-0.507934,-0.239358,0.792653
-11.798403,-0.843538,-7.121547,-1.556339,2.497155,1.80264,37.42942,30.436418,11.235938,-0.244031,-0.515942,-0.243131,0.784309
-11.429355,-1.50966,-12.052056,-1.869982,2.831007,2.035157,37.479008,30.0317,12.167313,-0.251524,-0.524781,-0.247662,0.7746
-16.745108,-1.661678,-9.998858,-0.786532,3.277178,2.076888,37.982601,29.151885,13.099079,-0.256428,-0.535944,-0.249205,0.764791
-21.38723,1.612252,-5.955819,-0.148951,3.642056,2.113291,37.858202,28.724252,14.331503,-0.259683,-0.548731,-0.249068,0.754602
-18.588524,7.153012,-5.407866,-1.127087,3.630011,1.958788,38.193128,28.142092,15.439945,-0.264519,-0.560184,-0.252061,0.74343
-13.855884,8.431986,-5.175433,-2.609074,3.38959,1.789991,38.525585,27.404458,16.528915,-0.272261,-0.569066,-0.259401,0.731265
-10.967604,6.727231,-3.919817,-3.519924,3.054807,1.860797,38.816804,26.624122,18.095992,-0.28247,-0.575883,-0.268734,0.718576
-8.785083,5.89607,-2.719286,-3.325809,2.657739,2.008532,38.808655,26.6217,18.092948,-0.292967,-0.581739,-0.27665,0.706551
-7.712094,6.36859,-3.796963,-2.420285,2.39832,2.097484,37.947168,24.41289,20.852018,-0.301843,-0.587836,-0.281483,0.695778
