PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
158,818328766,0.606905,-0.140534,-0.757959,-0.193437,9.588305473,1.142234445,-2.036834478,-0.031787261,2.116798878,-0.104147471,-0.442382813,-0.371337891,0.92578125
159,818337099,0.607015,-0.140499,-0.757867,-0.193474,9.536398888,1.175133467,-1.932454944,-0.075049713,1.591886163,-0.055173066,-0.443359375,-0.372802734,0.924804688
160,818345432,0.607098,-0.140475,-0.757798,-0.1935,9.522192001,1.194775224,-1.987066627,0.102085523,0.91930759,0.164917231,-0.442871094,-0.371826172,0.927246094
161,818353765,0.607183,-0.140456,-0.757731,-0.193512,9.570261002,1.159990907,-1.906432986,0.208615124,0.87671119,0.336327702,-0.443359375,-0.370361328,0.92578125
162,818362098,0.607266,-0.140425,-0.757678,-0.193484,9.55245018,1.171499729,-1.988840818,0.614498317,0.852147162,0.372238845,-0.44140625,-0.370849609,0.92578125
163,818370431,0.607342,-0.140395,-0.757625,-0.193472,9.526957512,1.146815062,-2.003719091,0.578459084,0.643749714,0.37851432,-0.4453125,-0.371337891,0.925292969
164,818378764,0.607413,-0.14038,-0.757577,-0.19345,9.549546242,1.154561877,-1.974370599,0.355026126,0.657376647,0.460403144,-0.44140625,-0.370849609,0.924804688
165,818387097,0.607498,-0.140349,-0.757517,-0.193437,9.57906723,1.164046288,-2.027960062,0.377925217,0.962954342,0.279925168,-0.443847656,-0.370361328,0.927246094
166,818395430,0.607571,-0.140314,-0.75746,-0.193456,9.623942375,1.222492337,-1.919215083,0.28041181,0.715956271,0.071245991,-0.442871094,-0.370849609,0.924804688
167,818403763,0.60759,-0.140302,-0.757447,-0.193457,9.70374012,1.22359395,-1.771730542,0.030032689,-0.151328892,0.110871211,-0.441894531,-0.372314453,0.924316406
168,818412096,0.607699,-0.140275,-0.757377,-0.19341,9.857583046,1.284207106,-2.111211777,0.93454814,1.061005712,0.813700199,-0.443847656,-0.369384766,0.927246094
169,818420429,0.607951,-0.140222,-0.7572,-0.193349,9.858279228,1.253471494,-2.390647411,1.341993809,3.605907917,1.137540817,-0.442382813,-0.371337891,0.925292969
170,818428762,0.608255,-0.140164,-0.756981,-0.19329,9.747059822,1.262673855,-2.2406106,1.298859358,4.390676498,1.398883104,-0.4453125,-0.370849609,0.923828125
171,818437095,0.608537,-0.14012,-0.756786,-0.1932,9.683955193,1.309557199,-1.94557786,1.52869606,3.859079123,1.706945539,-0.442382813,-0.370361328,0.923339844
172,818445428,0.608735,-0.140127,-0.756653,-0.193091,9.582968712,1.287343144,-2.015801907,2.157012939,2.49199605,1.806994677,-0.444824219,-0.371826172,0.921875
173,818453761,0.608891,-0.140133,-0.756548,-0.193007,9.55245018,1.200971603,-2.009398699,1.032471418,1.679768562,1.673083425,-0.443847656,-0.372314453,0.923339844
174,818462094,0.609034,-0.140204,-0.756423,-0.192994,9.597867012,1.178919077,-1.945349216,-0.097052343,1.881045461,1.567834496,-0.446289063,-0.368896484,0.922851563
175,818470427,0.60914,-0.140359,-0.75629,-0.193068,9.508364677,1.153139472,-1.941199064,0.16858007,1.753896236,1.248092055,-0.443847656,-0.370361328,0.922363281
176,818478760,0.609256,-0.140337,-0.756208,-0.193038,9.48552227,1.102739334,-1.922026634,0.70076704,1.252113461,0.769874275,-0.446777344,-0.370849609,0.920898438
177,818487093,0.60933,-0.140335,-0.756155,-0.193016,9.499583244,1.076796174,-1.893014193,0.724101603,0.747333765,0.535503983,-0.446289063,-0.368896484,0.920410156
178,818495426,0.60937,-0.140309,-0.756132,-0.192995,9.492616653,1.075644493,-1.917541265,0.645850122,-0.002971251,0.339631945,-0.444824219,-0.371826172,0.921386719
179,818503759,0.609418,-0.140198,-0.756147,-0.19287,9.472066879,1.056703806,-1.934786797,0.715034127,-0.25419566,0.458814919,-0.4453125,-0.369384766,0.922851563
180,818512092,0.609453,-0.140161,-0.756136,-0.192827,9.484291077,1.07726109,-1.932083011,0.98498255,-0.179274008,0.368217438,-0.448242188,-0.368408203,0.921875
181,818520425,0.609484,-0.140114,-0.756139,-0.192753,9.483038902,1.07521534,-1.944493175,1.431720495,-0.356294036,0.489910692,-0.4453125,-0.368896484,0.920898438
182,818528758,0.609535,-0.13995,-0.756178,-0.192558,9.485157967,1.074993014,-1.936202407,1.860144258,-0.427399129,0.466422409,-0.4453125,-0.367919922,0.921875
183,818537091,0.609578,-0.139862,-0.756187,-0.192452,9.513316154,1.087816834,-1.907765627,2.145256042,-0.24909845,0.354513824,-0.446289063,-0.368408203,0.919921875
184,818545424,0.609698,-0.139505,-0.756239,-0.192123,9.558001518,1.112482429,-1.912732124,2.283572912,0.104672574,0.246729121,-0.443847656,-0.368408203,0.922851563
185,818553757,0.609751,-0.139419,-0.756237,-0.192023,9.584129333,1.116555452,-1.858086586,2.404497862,0.184921965,0.144784465,-0.445800781,-0.368896484,0.918212891
186,818562090,0.609801,-0.139281,-0.756254,-0.191901,9.625564575,1.143863678,-1.883557439,2.755541086,-0.140519693,-0.033144817,-0.4453125,-0.369384766,0.920410156
187,818570423,0.609839,-0.139055,-0.756319,-0.191687,9.676124573,1.149361134,-1.896231174,3.140036106,-0.574911475,-0.199099436,-0.444824219,-0.365478516,0.922363281
188,818578756,0.609846,-0.138899,-0.756375,-0.191558,9.741066933,1.138808966,-1.942059159,2.993727684,-0.884382665,-0.345945865,-0.445800781,-0.369873047,0.922363281
189,818587089,0.609899,-0.138604,-0.756451,-0.191303,9.763539314,1.109095812,-1.968217134,2.528624535,-0.655186534,-0.22258769,-0.447265625,-0.366943359,0.919921875
190,818595422,0.609937,-0.138483,-0.756472,-0.191186,9.74795723,1.091228724,-1.992712379,2.552855492,-0.335367203,0.062588386,-0.444824219,-0.368896484,0.919433594
191,818603755,0.609998,-0.138346,-0.756477,-0.191072,9.734127998,1.090556741,-2.019812346,2.653750181,0.095707595,-0.029763743,-0.444824219,-0.368896484,0.922363281
192,818612088,0.610042,-0.13835,-0.75644,-0.191073,9.694477081,1.10278523,-1.994710088,2.858356714,0.573874176,-0.100971319,-0.447753906,-0.367431641,0.921386719
193,818620421,0.61014,-0.138195,-0.756419,-0.190953,9.663887978,1.111718416,-1.971964717,2.866962671,0.736396432,-0.025639849,-0.446777344,-0.367431641,0.918945313
194,818628754,0.610331,-0.137677,-0.756471,-0.190514,9.665121078,1.147081375,-1.937488556,2.856307507,0.776585221,0.075036906,-0.445800781,-0.366943359,0.921386719
195,818637087,0.610427,-0.137575,-0.756436,-0.190418,9.642536163,1.154189229,-1.887826324,3.130251884,1.014643908,0.014997136,-0.447753906,-0.368896484,0.918945313
196,818645420,0.610556,-0.137394,-0.7564,-0.190279,9.625987053,1.153479338,-1.8750844,3.300919056,1.22391212,-0.032530077,-0.445800781,-0.368408203,0.918212891
197,818653753,0.610658,-0.137285,-0.756362,-0.190179,9.630634308,1.128312469,-1.817539811,3.27940321,1.12109673,-0.001203869,-0.446289063,-0.365478516,0.918212891
198,818662086,0.610787,-0.137097,-0.756328,-0.190038,9.619012833,1.129575729,-1.824981928,3.395153999,1.215971708,-0.087293305,-0.446289063,-0.366455078,0.918212891
199,818670419,0.610895,-0.13695,-0.756301,-0.189904,9.625279427,1.121382236,-1.815865397,3.351635218,1.072301507,-0.018186105,-0.447265625,-0.365966797,0.916748047
200,818678752,0.61101,-0.136775,-0.756274,-0.189768,9.61274147,1.096161008,-1.783488512,3.221489429,0.976427436,-0.045362808,-0.446777344,-0.365478516,0.917236328
201,818687085,0.611104,-0.136611,-0.756261,-0.189638,9.622980118,1.076821327,-1.785093188,3.061707973,0.634041905,-0.067134902,-0.447265625,-0.366455078,0.918945313
202,818695418,0.611199,-0.136342,-0.756287,-0.189417,9.618227005,1.084799886,-1.799355268,2.884790659,0.340221077,-0.238699079,-0.446777344,-0.365966797,0.916748047
203,818703751,0.611265,-0.136171,-0.756292,-0.189306,9.63372612,1.130247355,-1.835872173,2.912377119,0.236970112,-0.403014392,-0.448730469,-0.365966797,0.919921875
204,818712084,0.611142,-0.136765,-0.756161,-0.1898,9.647128105,1.153172255,-1.861756921,2.987170696,0.348161519,-0.333907157,-0.447265625,-0.366943359,0.917724609
205,818720417,0.611345,-0.136128,-0.756247,-0.18926,9.636517525,1.172059774,-1.883449435,3.171618223,0.556661308,-0.049691614,-0.450195313,-0.366455078,0.919921875
206,818728750,0.611458,-0.135951,-0.756227,-0.189101,9.664838791,1.188670874,-1.871785879,3.492744446,0.860343814,0.111870185,-0.447265625,-0.365478516,0.914306641
207,818737083,0.61152,-0.136004,-0.756168,-0.189097,9.643229485,1.191957831,-1.852056861,3.433319569,0.958548784,0.324545205,-0.447753906,-0.363525391,0.915283203
208,818745416,0.611644,-0.135862,-0.756136,-0.188927,9.645598412,1.196613193,-1.855022788,3.312445879,0.959368408,0.618237972,-0.448730469,-0.364990234,0.915771484
209,818753749,0.611787,-0.135616,-0.756131,-0.188664,9.647575378,1.174069762,-1.853045464,3.153535128,0.958164573,0.552742422,-0.448730469,-0.363037109,0.917236328
210,818762082,0.611903,-0.135499,-0.756087,-0.188544,9.644656181,1.164832592,-1.819718719,2.52972579,1.011211634,0.463860989,-0.448242188,-0.364990234,0.918701172
211,818770415,0.611998,-0.135407,-0.756046,-0.188467,9.626487732,1.157042265,-1.811427355,1.837501049,0.793131948,0.285765171,-0.447753906,-0.363525391,0.916748047
212,818778748,0.612128,-0.135087,-0.756062,-0.188212,9.631811142,1.164218187,-1.812044024,1.171582222,0.551948369,0.087972075,-0.448730469,-0.363037109,0.916259766
213,818787081,0.61209,-0.135329,-0.755991,-0.188443,9.630309105,1.199774981,-1.774756193,0.43399477,0.115737915,-0.133629471,-0.447265625,-0.363525391,0.915771484
214,818795414,0.612124,-0.13531,-0.755954,-0.188499,9.667102814,1.203043818,-1.768182755,-0.26664418,0.17498365,-0.235932723,-0.448730469,-0.364013672,0.915283203
215,818803747,0.612128,-0.135363,-0.75591,-0.18862,9.676802635,1.176156282,-1.812601924,-0.545480728,0.153237149,-0.42266047,-0.451660156,-0.366455078,0.916259766
216,818812080,0.612144,-0.135336,-0.755885,-0.188691,9.67924881,1.173037648,-1.920502543,-0.358343124,-0.064573489,-0.512412786,-0.447753906,-0.364501953,0.915283203
217,818820413,0.6122,-0.135218,-0.75587,-0.188656,9.705428123,1.189216971,-1.927254319,-0.393383443,0.226570711,-0.252710074,-0.446777344,-0.364501953,0.915283203
218,818828746,0.612257,-0.135245,-0.755798,-0.188739,9.679584503,1.186649442,-1.876927495,-0.984713614,0.635425091,0.140558124,-0.448730469,-0.366943359,0.914794922
219,818837079,0.612296,-0.135266,-0.755744,-0.188814,9.701122284,1.199982405,-1.82149291,-0.8353827,0.302081466,0.076266378,-0.448730469,-0.365478516,0.917236328
220,818845412,0.612102,-0.136077,-0.755584,-0.189496,9.718173981,1.173817277,-1.694944859,-0.455958992,-0.335828245,0.160588428,-0.448730469,-0.364990234,0.915283203
221,818853745,0.612091,-0.136106,-0.755587,-0.189502,9.791642189,1.203358412,-1.824775934,-0.129300654,-0.84544903,0.497594982,-0.450683594,-0.363525391,0.916748047
222,818862078,0.612249,-0.135819,-0.755581,-0.189221,9.844902039,1.171800137,-2.026129246,0.504792571,0.797050953,0.897561252,-0.44921875,-0.364990234,0.915771484
223,818870411,0.612344,-0.136169,-0.755375,-0.189483,9.768768311,1.16217196,-2.098893404,0.298623532,2.482800484,1.179625154,-0.44921875,-0.364501953,0.914306641
224,818878744,0.612578,-0.136167,-0.755185,-0.189481,9.720094681,1.164543629,-1.911852717,0.171218351,3.392234087,1.239716172,-0.44921875,-0.365966797,0.912353516
225,818887077,0.612749,-0.136485,-0.754931,-0.189716,9.650740623,1.192070723,-1.913312078,0.038280465,3.63313508,1.490146279,-0.449707031,-0.365478516,0.914794922
226,818895410,0.612983,-0.136491,-0.754748,-0.189684,9.641138077,1.182471871,-1.916070342,0.446930021,3.256530046,1.568603277,-0.449707031,-0.364990234,0.911865234
227,818903743,0.613198,-0.136605,-0.754541,-0.189729,9.701098442,1.185798407,-1.794944286,-0.49804309,3.394077778,1.759121299,-0.449707031,-0.363525391,0.912353516
228,818912076,0.613451,-0.136689,-0.754309,-0.189775,9.730012894,1.209478855,-1.783334136,-1.114398599,3.805827141,1.86093843,-0.450683594,-0.365478516,0.913330078
229,818920409,0.613697,-0.136773,-0.754085,-0.189809,9.689725876,1.240246296,-1.827767134,-0.983586609,3.637874842,1.927970767,-0.452148438,-0.364013672,0.910888672
230,818928742,0.613837,-0.137136,-0.753848,-0.190034,9.648507118,1.198025942,-1.823647022,-1.166395426,2.947160959,2.07935071,-0.451171875,-0.364990234,0.911376953
231,818937075,0.614018,-0.137263,-0.753672,-0.190059,9.658827782,1.159154773,-1.825763226,-1.258658051,2.44168973,2.184138775,-0.450683594,-0.362548828,0.908935547
232,818945408,0.614171,-0.137349,-0.753543,-0.190009,9.636166573,1.103857756,-1.818353415,-1.300946951,1.728333235,2.332009792,-0.44921875,-0.364013672,0.910888672
233,818953741,0.614493,-0.13663,-0.753594,-0.189283,9.624117851,1.072651744,-1.793642521,-1.486342788,1.082188606,2.289361715,-0.452636719,-0.363037109,0.911376953
234,818962074,0.614587,-0.136806,-0.75347,-0.189347,9.544830322,1.079502583,-1.776924014,-2.108896971,1.031113863,2.050406694,-0.451171875,-0.364013672,0.909423828
235,818970407,0.614731,-0.136676,-0.753424,-0.189155,9.517737389,1.030665874,-1.770552158,-2.202721834,0.739060402,1.832813859,-0.450683594,-0.363525391,0.908447266
236,818978740,0.614807,-0.136815,-0.753318,-0.189227,9.49094677,0.992224932,-1.785404921,-1.868250966,0.825994968,1.504951477,-0.450683594,-0.362060547,0.910888672
237,818987073,0.614937,-0.136667,-0.753278,-0.189074,9.479129791,0.975320995,-1.818352461,-1.749016643,0.729070723,1.158928871,-0.452636719,-0.361572266,0.909423828
238,818995406,0.61498,-0.136759,-0.753205,-0.18916,9.537823677,0.999726772,-1.795086861,-1.601734877,0.343243539,0.758245349,-0.452148438,-0.363525391,0.910888672
239,819003739,0.615002,-0.136845,-0.75315,-0.189245,9.590489388,1.02033174,-1.795785427,-1.507423282,-0.015624683,0.610348761,-0.450195313,-0.364013672,0.910888672
240,819012072,0.614962,-0.137048,-0.753101,-0.189423,9.607598305,1.054407716,-1.79394722,-1.299999237,-0.400222421,0.351849914,-0.453125,-0.363525391,0.909912109
241,819020405,0.614932,-0.137113,-0.753102,-0.18947,9.623334885,1.074757218,-1.797073126,-0.897676408,-1.047135472,0.487528503,-0.451171875,-0.362548828,0.908935547
242,819028738,0.614944,-0.136943,-0.753166,-0.189296,9.638392448,1.111408472,-1.809719443,-0.507904649,-1.236885667,0.442140102,-0.453125,-0.363525391,0.909423828
243,819037071,0.61488,-0.137059,-0.753185,-0.189344,9.636159897,1.15971899,-1.773776293,-0.144387424,-1.370694399,0.544135928,-0.453125,-0.363037109,0.908935547
244,819045404,0.614827,-0.137118,-0.753213,-0.189362,9.628652573,1.161761284,-1.784059286,-0.521685183,-1.537187219,0.533096254,-0.451660156,-0.363525391,0.909423828
245,819053737,0.614732,-0.137327,-0.75322,-0.189493,9.671045303,1.147720098,-1.763117433,-0.532135725,-1.515261292,0.515576065,-0.451660156,-0.363525391,0.910888672
246,819062070,0.614695,-0.137384,-0.753233,-0.189521,9.67282486,1.124856114,-1.770757794,-0.609618783,-1.243161201,0.518598676,-0.44921875,-0.363037109,0.911865234
247,819070403,0.614371,-0.138577,-0.753039,-0.190471,9.675157547,1.098097324,-1.801486373,-0.795168221,-1.188346624,0.605328381,-0.452636719,-0.363525391,0.909912109
248,819078736,0.614341,-0.138639,-0.753048,-0.190488,9.690851212,1.112116575,-1.833631396,-0.52078861,-1.162681341,0.69300586,-0.451171875,-0.363525391,0.908935547
249,819087069,0.614321,-0.138701,-0.75305,-0.190496,9.697066307,1.102796674,-1.821457148,-0.453064591,-1.017627835,0.792440355,-0.453125,-0.362548828,0.909912109
250,819095402,0.614288,-0.138822,-0.753052,-0.190511,9.685821533,1.07718277,-1.818918228,-0.501244962,-1.063298106,1.097685218,-0.451171875,-0.363525391,0.911865234
251,819103735,0.614268,-0.138922,-0.753052,-0.190503,9.692537308,1.090923309,-1.831414819,-0.598297238,-1.12720561,1.330723405,-0.449707031,-0.363525391,0.910400391
252,819112068,0.614173,-0.1393,-0.753008,-0.190707,9.694046974,1.096775293,-1.823802471,-0.636923552,-1.148952127,1.378827095,-0.451171875,-0.364501953,0.911865234
253,819120401,0.614168,-0.139358,-0.753018,-0.190638,9.685972214,1.089686513,-1.834913135,-0.700498044,-1.036736012,1.501134992,-0.450195313,-0.361572266,0.910400391
254,819128734,0.61414,-0.13947,-0.753018,-0.190644,9.685459137,1.094084382,-1.800166845,-0.865248919,-1.215728521,1.317788482,-0.451171875,-0.363037109,0.910400391
255,819137067,0.614094,-0.139608,-0.75302,-0.190686,9.688717842,1.082193613,-1.776887536,-1.11964941,-1.211194634,1.047173858,-0.450683594,-0.364013672,0.911865234
256,819145400,0.614045,-0.139721,-0.753029,-0.190726,9.677893639,1.097213864,-1.800957084,-1.238345742,-1.440339565,0.961852729,-0.452636719,-0.361572266,0.909423828
257,819153733,0.613806,-0.140498,-0.752932,-0.191306,9.652522087,1.110603094,-1.794783831,-1.093010664,-1.70859766,0.835164905,-0.451171875,-0.364013672,0.909423828
258,819162066,0.61375,-0.140586,-0.752955,-0.191329,9.670659065,1.097064972,-1.861339927,-0.823369622,-1.599250436,0.805759907,-0.451660156,-0.364990234,0.907958984
259,819170399,0.613696,-0.140676,-0.75298,-0.191339,9.6838274,1.098444462,-1.868998528,-0.697065771,-1.628681183,0.932627141,-0.450683594,-0.364013672,0.908447266
260,819178732,0.613631,-0.140837,-0.752992,-0.191382,9.646496773,1.071482182,-1.876246333,-0.604854524,-1.459294319,1.074862957,-0.450683594,-0.362548828,0.909423828
261,819187065,0.613598,-0.140924,-0.753008,-0.191358,9.64070797,1.044387698,-1.870832205,-0.303861707,-1.397768855,1.271324277,-0.450683594,-0.362060547,0.909912109
262,819195398,0.61345,-0.141452,-0.75295,-0.191673,9.675835609,1.024417877,-1.853671074,0.087280497,-1.393158197,1.313305855,-0.451171875,-0.363525391,0.910888672
263,819203731,0.613403,-0.141525,-0.752988,-0.191621,9.685567856,1.016788006,-1.865642667,0.213072032,-1.552069068,1.135824919,-0.450683594,-0.363525391,0.910400391
264,819212064,0.61335,-0.141575,-0.75303,-0.191587,9.709846497,1.00983274,-1.853695989,0.14086546,-1.749247193,0.867003441,-0.451171875,-0.363037109,0.911376953
265,819220397,0.613183,-0.14201,-0.753015,-0.191861,9.676056862,1.01643908,-1.831206083,0.035847124,-1.940431952,0.807834625,-0.452636719,-0.361572266,0.911376953
266,819228730,0.613097,-0.14205,-0.753085,-0.19183,9.649595261,1.048961282,-1.798605323,0.211099714,-2.288554907,0.585631073,-0.450195313,-0.361572266,0.910400391
267,819237063,0.612754,-0.142992,-0.753,-0.192558,9.616008759,1.074726224,-1.805810809,0.326978505,-2.508709192,0.212098673,-0.451171875,-0.361083984,0.910888672
268,819245396,0.612643,-0.143024,-0.753092,-0.19253,9.617348671,1.067234874,-1.782974243,0.277338117,-2.696077347,0.365553558,-0.448730469,-0.363525391,0.913818359
269,819253729,0.612532,-0.143034,-0.753192,-0.192485,9.612127304,1.05657506,-1.829797506,0.630532861,-2.756066084,0.26050958,-0.450683594,-0.362060547,0.912841797
270,819262062,0.612344,-0.143336,-0.753243,-0.192656,9.622268677,1.095027089,-1.940889359,0.846512079,-2.723689795,0.357382625,-0.448730469,-0.364501953,0.913818359
271,819270395,0.612269,-0.143343,-0.753316,-0.192607,9.663220406,1.08962357,-1.969122887,0.716468632,-2.143219948,0.413144797,-0.452148438,-0.363525391,0.913330078
272,819278728,0.612197,-0.143486,-0.753335,-0.192653,9.687296867,1.080458522,-1.930238008,0.512425542,-1.434422731,0.666085362,-0.44921875,-0.362548828,0.913818359
273,819287061,0.61218,-0.143508,-0.753363,-0.192582,9.688174248,1.074827075,-1.84097755,1.069253445,-1.042678714,0.828658819,-0.451171875,-0.362060547,0.912353516
